id,Calorie_correction,Moisture,Crude_protein,Crude_fat,Saturated_fat,Total_carbohydrates,Dietary_fiber,Total_carbohydrate,glucose,fructose,Galactose,maltose,sucrose,lactose,sodium,Potassium,calcium,magnesium,iron,Zinc,phosphorus,copper,manganese,VitaminB1,VitaminB2,VitaminB6,VitaminB12,VitaminC,Folic_acid,VitaminA,VitaminD,VitaminE,Cluster_category
931,387.0,34.5,16.6,27.8,10.2,17.7,0.0,12.5,0.8,0.0,0.0,0.0,11.8,0.0,1021.0,310.0,6.0,18.0,1.2,1.8,196.0,0.0,0.0,0.47,0.16,0.17,0.77,12.4,7.5,63.0,0.0,0.22,0
932,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
933,363.0,204.8,0.9,0.6,0.2,92.9,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,85.0,168.0,29.0,12.0,0.5,0.1,24.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,5.5,0.0,0.0,0.59,0
934,209.0,156.4,15.3,9.1,3.1,17.4,1.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,141.0,521.0,58.0,31.0,2.5,2.4,224.0,0.07,0.03,0.17,0.51,0.26,0.8,30.1,90.0,558.0,84.4,2.24,1
935,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
936,42.0,86.2,3.2,0.9,0.0,7.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,500.0,79.0,66.0,8.4,0.7,48.0,0.0,0.0,0.01,0.01,0.07,0.0,41.5,0.0,4598.0,0.0,0.0,3
939,32.0,90.8,0.8,0.1,0.0,8.0,0.3,7.5,1.7,3.6,0.0,0.0,2.2,0.0,1.0,121.0,7.0,11.0,0.2,0.2,12.0,0.0,0.0,0.04,0.05,0.14,0.0,6.8,5.1,687.0,0.0,0.05,1
943,148.0,171.9,13.4,9.0,3.1,4.5,0.5,2.5,1.4,1.2,0.0,0.0,0.0,0.0,141.0,251.0,69.0,19.0,3.2,1.5,201.0,0.11,0.03,0.1,0.5,0.13,0.8,7.9,83.2,670.0,84.4,2.26,1
945,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
946,47.0,185.3,1.8,0.2,0.0,11.8,3.1,8.6,2.2,1.9,0.0,0.0,4.5,0.0,92.0,314.0,42.0,19.0,1.6,0.4,44.0,0.04,0.0,0.05,0.06,0.17,0.0,12.7,21.1,20830.0,0.0,0.46,2
948,410.0,137.0,10.3,38.3,14.3,7.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,444.0,59.0,32.0,2.4,0.5,117.0,0.0,0.0,0.08,0.13,0.38,0.81,7.3,34.0,147.0,0.0,0.76,3
949,911.0,91.0,1.3,100.3,16.4,6.9,3.3,2.2,1.2,1.0,0.0,0.0,0.0,0.0,2.0,223.0,13.0,14.0,0.3,0.8,27.0,0.0,0.0,0.07,0.06,0.4,0.0,178.2,0.0,819.0,0.0,18.53,0
951,1400.0,181.9,13.9,109.1,19.5,93.8,1.3,2.3,1.5,0.8,0.0,0.0,0.0,0.0,143.0,284.0,108.0,29.0,2.9,1.5,222.0,0.08,0.03,0.12,0.51,0.19,0.8,7.1,148.9,813.0,84.4,20.19,1
953,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
954,182.0,166.0,14.4,11.4,4.7,5.8,2.8,0.7,0.4,0.3,0.0,0.0,0.0,0.0,549.0,349.0,68.0,29.0,2.1,1.9,150.0,0.0,0.0,0.12,0.3,0.28,0.98,7.6,54.6,1014.0,0.0,1.43,1
955,158.0,261.2,11.4,5.9,1.0,19.6,6.4,2.3,1.2,1.2,0.0,0.0,0.0,0.0,7.0,496.0,160.0,68.0,4.0,1.7,176.0,0.04,0.0,0.09,0.16,0.04,0.0,39.3,39.6,1729.0,0.0,2.81,1
956,13.0,96.0,0.7,0.1,0.0,2.9,0.5,2.3,1.2,1.2,0.0,0.0,0.0,0.0,3.0,116.0,15.0,8.0,1.3,0.2,15.0,0.04,0.0,0.01,0.02,0.02,0.0,7.3,4.6,112.0,0.0,0.04,0
957,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
958,22.0,92.6,1.7,0.2,0.2,4.7,1.7,2.2,1.1,1.1,0.0,0.0,0.0,0.0,0.0,303.0,10.0,11.0,0.8,0.9,42.0,0.0,0.0,0.07,0.06,0.08,0.0,5.0,0.0,0.0,0.0,0.39,0
961,300.0,119.8,11.9,1.1,0.0,64.6,6.5,2.5,1.4,1.1,0.0,0.0,0.0,0.0,586.0,516.0,31.0,34.0,1.7,1.1,196.0,0.03,0.0,0.06,0.74,0.27,0.32,62.2,83.7,9.0,0.0,0.57,0
962,165.0,165.6,14.7,9.3,3.2,7.4,2.8,0.9,0.6,0.3,0.0,0.0,0.0,0.0,625.0,379.0,117.0,29.0,3.0,1.6,236.0,0.07,0.03,0.15,0.56,0.35,0.84,5.7,101.8,1555.0,84.4,3.42,1
963,410.0,192.1,5.9,1.7,0.3,97.6,8.2,4.1,0.6,3.1,0.0,0.0,0.4,0.0,22.0,1041.0,103.0,91.0,4.7,4.0,182.0,0.06,0.41,0.12,0.06,0.17,0.0,12.1,24.0,83.0,0.0,0.45,0
966,286.0,437.3,36.0,11.5,4.1,11.9,3.0,5.2,3.1,2.2,0.0,0.0,0.0,0.0,241.0,951.0,197.0,60.0,3.4,2.5,472.0,0.13,0.03,0.2,0.63,0.51,2.13,72.1,141.5,738.0,84.4,3.09,1
967,1114.0,15.1,0.7,0.1,0.0,282.1,0.3,195.6,1.7,1.5,0.0,0.0,192.4,0.0,63.0,546.0,514.0,104.0,0.8,0.5,23.0,0.0,0.0,0.01,0.22,0.23,0.0,0.0,47.9,0.0,0.0,4.31,0
968,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
969,592.0,206.7,39.0,44.5,11.0,7.5,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,96.0,826.0,60.0,70.0,4.4,1.8,438.0,0.0,0.0,0.23,0.75,0.68,16.27,34.0,58.0,720.0,0.0,1.72,1
970,1275.0,97.9,12.8,101.9,16.0,84.1,5.7,2.9,0.5,0.3,0.0,1.9,0.2,0.0,756.0,402.0,38.0,60.0,3.0,1.2,106.0,0.02,0.0,0.11,0.05,0.14,0.0,2.9,62.0,51.0,0.0,44.4,0
971,459.0,376.3,2.4,0.6,0.1,118.8,5.5,15.9,3.8,6.3,0.0,0.0,5.8,0.0,180.0,646.0,117.0,30.0,1.1,0.7,69.0,0.0,0.0,0.11,0.15,0.26,0.0,27.6,19.8,22437.0,0.0,0.67,2
972,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
973,1509.0,104.5,1.6,0.1,0.0,390.0,1.1,392.6,4.1,3.7,0.0,0.0,384.8,0.0,118.0,1193.0,951.0,197.0,0.3,0.9,34.0,0.0,0.0,0.01,0.43,0.48,0.0,16.1,33.8,0.0,0.0,8.7,0
975,1203.0,104.1,6.2,101.1,15.6,82.4,6.1,0.7,0.4,0.3,0.0,0.0,0.0,0.0,9.0,1539.0,70.0,81.0,3.3,1.2,162.0,0.02,0.0,0.05,0.45,0.45,0.0,3.1,45.0,51.0,0.0,44.39,0
976,364.0,11.3,0.1,0.1,0.0,88.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,44.0,8.0,0.8,0.1,14.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0
977,243.0,245.7,16.4,9.2,3.1,26.3,3.9,6.5,1.2,0.7,0.0,0.0,4.5,0.0,230.0,719.0,85.0,42.0,2.8,2.6,253.0,0.07,0.03,0.21,0.55,0.41,0.8,35.5,106.5,21276.0,84.4,2.66,2
979,453.0,88.9,13.8,9.8,1.8,85.2,13.0,6.3,2.5,2.3,0.0,0.7,0.9,0.0,4.0,758.0,44.0,141.0,4.9,2.8,405.0,0.04,0.0,0.34,0.14,0.43,0.0,15.5,135.5,3681.0,0.0,1.81,3
981,202.0,253.5,18.0,9.4,3.3,16.5,4.8,6.4,0.4,5.8,0.0,0.0,0.0,0.2,145.0,748.0,57.0,33.0,3.9,2.7,330.0,0.08,0.03,0.47,1.07,0.28,0.82,0.6,132.7,558.0,84.4,2.23,1
982,57.0,183.2,10.8,0.6,0.2,3.5,1.4,0.7,0.3,0.4,0.0,0.0,0.0,0.0,432.0,340.0,71.0,21.0,0.9,1.0,325.0,0.0,0.0,0.1,0.14,0.2,1.51,2.4,18.6,1934.0,0.0,1.17,3
984,47.0,86.3,0.3,0.2,0.1,13.0,1.5,9.6,2.8,5.6,0.0,0.0,1.3,0.0,4.0,113.0,4.0,4.0,0.1,0.2,11.0,0.0,0.0,0.05,0.01,0.04,0.0,3.1,0.0,919.0,0.0,0.07,1
985,165.0,165.6,14.7,9.3,3.2,7.4,2.8,0.9,0.6,0.3,0.0,0.0,0.0,0.0,625.0,379.0,117.0,29.0,3.0,1.6,236.0,0.07,0.03,0.15,0.56,0.35,0.84,5.7,101.8,1555.0,84.4,3.42,1
987,34.0,89.3,1.1,0.1,0.0,8.9,2.6,6.3,1.0,0.7,0.0,0.0,4.5,0.0,89.0,198.0,27.0,11.0,0.3,0.2,29.0,0.0,0.0,0.04,0.04,0.15,0.0,5.4,16.5,20718.0,0.0,0.42,2
988,75.0,76.9,2.5,0.4,0.2,19.1,5.1,1.3,0.0,0.9,0.0,0.0,0.4,0.0,15.0,358.0,46.0,50.0,0.8,0.8,93.0,0.0,0.0,0.05,0.04,0.09,0.0,3.3,0.0,11.0,0.0,0.13,0
989,230.0,154.1,16.1,13.3,2.2,14.6,3.6,3.0,0.9,0.1,0.0,0.4,0.1,1.6,428.0,289.0,34.0,18.0,2.4,1.5,207.0,0.02,0.0,0.2,0.27,0.24,0.06,1.1,75.7,3.0,0.0,8.29,0
990,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
991,362.0,104.1,1.2,0.6,0.2,93.2,3.2,0.7,0.4,0.3,0.0,0.0,0.0,0.0,4.0,304.0,21.0,33.0,2.0,0.5,17.0,0.02,0.0,0.02,0.08,0.12,0.0,5.5,48.3,51.0,0.0,2.12,0
992,404.0,193.3,3.0,3.0,0.2,99.5,6.5,0.9,0.5,0.4,0.0,0.0,0.1,0.0,6.0,350.0,31.0,37.0,0.9,0.8,72.0,0.0,0.0,0.07,0.16,0.05,0.0,68.6,3.3,1617.0,0.0,0.59,1
993,102.0,77.6,19.6,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,291.0,5.0,16.0,0.2,0.4,188.0,0.0,0.0,0.02,0.07,0.03,1.33,0.5,0.0,77.0,0.0,0.35,0
996,113.0,268.9,5.0,2.2,0.5,22.6,5.4,16.3,3.8,6.3,0.0,0.0,6.2,0.0,95.0,452.0,45.0,38.0,0.8,0.7,108.0,0.0,0.0,0.18,0.08,0.23,0.0,8.5,29.8,21637.0,0.0,1.51,2
997,382.0,193.5,16.5,1.9,0.5,78.2,4.7,2.9,0.9,0.0,0.0,0.4,0.0,1.6,3021.0,624.0,31.0,72.0,15.1,2.2,280.0,0.02,0.0,0.22,0.49,0.72,0.23,0.2,69.5,24.0,0.0,15.99,3
998,52.0,182.0,5.3,0.5,0.1,10.8,4.2,2.5,1.4,1.1,0.0,0.0,0.0,0.0,15.0,628.0,22.0,30.0,1.4,1.5,175.0,0.03,0.0,0.18,0.37,0.47,0.28,62.2,92.9,9.0,0.0,0.18,0
999,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
1000,407.0,131.8,28.6,30.3,11.0,6.2,1.4,1.9,0.4,0.0,0.0,0.0,1.5,0.0,685.0,336.0,72.0,27.0,2.8,3.2,397.0,0.07,0.03,0.43,0.65,0.33,1.44,66.6,81.3,586.0,84.4,2.55,1
1002,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
1003,445.0,187.7,21.0,8.9,3.1,70.8,0.0,50.7,23.9,26.8,0.0,0.0,0.0,0.0,5243.0,531.0,59.0,68.0,4.1,1.7,319.0,0.07,0.03,0.11,0.6,1.09,0.8,0.6,121.9,558.0,84.4,2.22,3
1004,932.0,162.2,34.6,84.8,32.2,10.7,3.1,4.3,1.3,0.0,0.0,0.6,0.4,2.0,2152.0,702.0,9.0,46.0,1.7,3.9,613.0,0.02,0.0,1.07,0.55,0.67,1.6,49.3,59.6,65.0,0.0,0.49,3
1005,1092.0,236.1,46.2,97.2,36.3,11.9,3.4,2.5,0.9,0.6,0.0,0.2,0.4,0.4,2289.0,816.0,68.0,64.0,3.6,5.2,748.0,0.07,0.03,1.03,0.87,0.78,2.34,59.6,95.8,1044.0,84.4,4.04,3
1006,655.0,65.9,24.9,28.3,10.2,75.9,1.5,12.5,0.8,0.0,0.0,0.0,11.8,0.0,1522.0,387.0,21.0,37.0,1.8,2.2,257.0,0.0,0.0,0.54,0.18,0.17,0.77,12.4,28.1,63.0,0.0,0.25,3
1008,109.0,71.7,1.8,0.2,0.2,25.4,2.4,5.1,0.5,0.4,0.0,0.4,3.9,0.0,42.0,300.0,25.0,23.0,0.5,0.2,52.0,0.0,0.0,0.09,0.04,0.12,0.0,30.3,15.1,10491.0,0.0,0.32,3
1010,1184.0,197.5,17.6,13.8,5.0,266.2,10.9,196.7,2.5,1.8,0.0,0.0,192.4,0.0,214.0,1582.0,592.0,175.0,6.7,3.4,382.0,0.1,0.0,0.25,1.05,0.58,1.91,3.9,156.3,1083.0,0.0,8.53,1
1011,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
1012,1242.0,81.5,4.8,104.0,16.9,80.4,10.1,37.2,35.9,1.4,0.0,0.0,0.0,0.0,10510.0,776.0,39.0,30.0,5.7,1.4,67.0,0.0,0.0,0.14,0.06,0.23,0.0,9.1,23.0,249.0,0.0,18.57,3
1013,283.0,33.3,10.0,6.1,2.9,49.2,4.2,6.7,2.1,2.9,0.0,1.6,0.0,0.0,355.0,137.0,18.0,46.0,1.3,1.4,130.0,0.0,0.0,0.22,0.07,0.11,0.21,0.0,66.7,5.0,0.0,2.04,0
1014,18.0,91.5,3.9,0.4,0.1,2.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,363.0,192.0,141.0,3.7,0.8,69.0,0.0,0.0,0.13,0.27,0.23,0.0,28.8,232.7,7633.0,0.0,3.68,3
1016,272.0,98.4,29.7,4.6,1.6,55.8,32.4,0.9,0.3,0.6,0.0,0.0,0.0,0.0,970.0,3005.0,348.0,382.0,56.5,4.4,511.0,0.0,0.0,0.37,2.27,0.79,65.26,9.9,281.2,719.0,0.0,3.52,1
1017,183.0,71.0,17.1,12.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,249.0,6.0,21.0,0.9,1.7,156.0,0.0,0.0,0.11,0.21,0.22,0.87,2.8,10.6,106.0,0.0,0.36,0
1018,292.0,529.5,20.1,9.8,3.2,36.6,6.9,11.5,4.1,2.9,0.0,0.0,4.5,0.0,279.0,1244.0,223.0,75.0,4.1,3.4,351.0,0.13,0.03,0.3,0.63,0.78,0.8,106.5,169.4,21379.0,84.4,3.18,2
1019,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
1020,246.0,228.6,24.6,11.6,4.8,11.1,2.8,5.7,0.7,0.6,0.0,0.0,4.4,0.0,9457.0,553.0,78.0,118.0,2.9,1.9,174.0,0.0,0.04,0.12,0.36,0.28,1.92,8.2,65.3,1014.0,0.0,1.43,3
1021,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
1022,418.0,109.2,22.7,15.0,6.0,50.8,4.2,6.9,2.3,2.9,0.0,1.6,0.0,0.0,493.0,272.0,72.0,57.0,3.2,2.7,316.0,0.07,0.03,0.31,0.55,0.22,1.01,0.6,145.3,563.0,84.4,4.26,1
1023,167.0,169.2,16.3,10.8,3.5,2.3,1.3,0.6,0.2,0.0,0.0,0.0,0.4,0.0,140.0,276.0,68.0,34.0,2.3,1.6,254.0,0.07,0.03,0.18,0.51,0.15,0.8,0.6,91.9,558.0,84.4,3.24,1
1024,1315.0,183.3,54.6,99.6,38.1,53.2,4.2,8.3,2.7,2.9,0.0,1.8,0.4,0.4,2642.0,702.0,80.0,91.0,4.6,5.9,845.0,0.07,0.03,1.2,0.84,0.66,2.55,49.7,162.5,625.0,84.4,4.7,3
1025,49.0,283.8,3.7,0.6,0.1,10.3,3.0,5.0,2.9,2.2,0.0,0.0,0.0,0.0,49.0,525.0,138.0,33.0,1.3,0.8,98.0,0.05,0.0,0.09,0.08,0.37,0.0,71.0,62.9,103.0,0.0,0.52,0
1026,17.0,94.6,1.1,0.1,0.1,3.9,1.0,2.1,1.3,0.8,0.0,0.0,0.0,0.0,0.0,117.0,10.0,10.0,0.2,0.1,22.0,0.01,0.0,0.02,0.02,0.08,0.0,6.5,39.3,6.0,0.0,0.04,0
1027,283.0,33.3,10.0,6.1,2.9,49.2,4.2,6.7,2.1,2.9,0.0,1.6,0.0,0.0,355.0,137.0,18.0,46.0,1.3,1.4,130.0,0.0,0.0,0.22,0.07,0.11,0.21,0.0,66.7,5.0,0.0,2.04,0
1028,47.0,86.3,0.3,0.2,0.1,13.0,1.5,9.6,2.8,5.6,0.0,0.0,1.3,0.0,4.0,113.0,4.0,4.0,0.1,0.2,11.0,0.0,0.0,0.05,0.01,0.04,0.0,3.1,0.0,919.0,0.0,0.07,1
1030,49.0,85.8,0.5,0.1,0.1,13.2,1.1,9.5,3.2,3.5,0.0,0.0,2.7,0.0,1.0,133.0,5.0,12.0,0.1,0.2,8.0,0.0,0.0,0.07,0.03,0.1,0.0,23.5,18.6,15.0,0.0,0.04,0
1031,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
1032,672.0,342.8,107.7,24.5,8.7,16.1,7.2,28.6,1.1,1.0,0.0,0.0,26.4,0.0,3373.0,1486.0,3494.0,414.0,14.1,11.0,1730.0,0.0,0.0,0.2,0.69,0.38,66.9,30.2,176.1,24318.0,0.0,6.6,2
1033,64.0,180.4,2.2,0.6,0.3,15.6,4.2,2.8,1.7,1.1,0.0,0.0,0.0,0.0,4.0,421.0,31.0,43.0,2.2,0.6,39.0,0.02,0.0,0.04,0.05,0.18,0.0,9.4,84.3,57.0,0.0,2.12,0
1034,51.0,183.9,2.2,0.2,0.1,12.8,3.6,8.4,2.3,1.5,0.0,0.0,4.5,0.0,89.0,315.0,37.0,21.0,0.5,0.3,51.0,0.01,0.0,0.06,0.06,0.23,0.0,11.9,55.8,20724.0,0.0,0.46,2
1035,975.0,5.2,22.3,55.1,8.2,114.3,10.7,97.3,0.0,0.0,0.0,0.0,97.3,0.0,40.0,464.0,68.0,379.0,7.0,3.9,723.0,0.0,0.0,0.91,0.18,0.73,0.0,0.8,79.7,18.0,0.0,22.71,0
1036,283.0,33.3,10.0,6.1,2.9,49.2,4.2,6.7,2.1,2.9,0.0,1.6,0.0,0.0,355.0,137.0,18.0,46.0,1.3,1.4,130.0,0.0,0.0,0.22,0.07,0.11,0.21,0.0,66.7,5.0,0.0,2.04,0
1037,92.0,168.6,3.7,0.7,0.1,24.5,8.6,11.6,3.0,3.4,0.0,0.0,5.2,0.0,14.0,682.0,198.0,80.0,11.3,0.9,57.0,0.0,0.0,0.09,0.17,0.16,0.0,75.9,11.2,22695.0,0.0,0.04,2
1038,71.0,175.7,2.0,0.6,0.2,20.5,10.6,0.9,0.6,0.3,0.0,0.0,0.0,0.0,16.0,360.0,48.0,50.0,2.8,0.8,40.0,0.03,0.0,0.03,0.12,0.13,0.13,2.9,54.4,51.0,0.0,2.08,0
1040,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
1041,158.0,168.0,15.7,9.1,3.2,5.4,1.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,157.0,397.0,58.0,20.0,2.8,2.0,266.0,0.46,0.03,0.15,0.95,0.23,0.89,0.8,103.0,558.0,84.4,2.22,1
1042,23.0,90.8,3.7,0.2,0.0,4.4,3.1,1.1,0.5,0.6,0.0,0.0,0.0,0.0,15.0,339.0,44.0,22.0,0.8,0.5,71.0,0.0,0.0,0.08,0.13,0.13,0.0,75.3,55.8,599.0,0.0,0.64,1
1044,22.0,92.6,1.7,0.2,0.2,4.7,1.7,2.2,1.1,1.1,0.0,0.0,0.0,0.0,0.0,303.0,10.0,11.0,0.8,0.9,42.0,0.0,0.0,0.07,0.06,0.08,0.0,5.0,0.0,0.0,0.0,0.39,0
1046,191.0,333.9,14.2,0.6,0.2,38.5,7.4,12.5,1.2,6.5,0.0,0.0,4.5,0.2,5093.0,1201.0,33.0,88.0,4.5,2.0,296.0,0.0,0.0,0.43,0.74,1.29,0.02,5.4,113.1,20718.0,0.0,0.43,2
1047,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
1048,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
1052,1157.0,195.9,2.0,0.6,0.3,298.8,2.3,244.1,7.2,5.3,0.0,34.0,197.7,0.0,62.0,826.0,506.0,118.0,0.5,0.9,42.0,0.0,0.0,0.15,0.26,0.41,0.0,46.0,31.5,29.0,0.0,4.9,0
1053,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
1054,503.0,243.9,15.3,0.1,0.0,110.1,0.1,50.5,23.7,26.8,0.0,0.0,0.0,0.0,12523.0,627.0,42.0,170.0,10.2,0.8,170.0,0.0,0.0,0.02,0.2,1.53,1.59,0.0,53.4,15.0,0.0,0.08,3
1055,17.0,94.6,1.1,0.1,0.1,3.9,1.0,2.1,1.3,0.8,0.0,0.0,0.0,0.0,0.0,117.0,10.0,10.0,0.2,0.1,22.0,0.01,0.0,0.02,0.02,0.08,0.0,6.5,39.3,6.0,0.0,0.04,0
1056,13.0,96.0,0.7,0.1,0.0,2.9,0.5,2.3,1.2,1.2,0.0,0.0,0.0,0.0,3.0,116.0,15.0,8.0,1.3,0.2,15.0,0.04,0.0,0.01,0.02,0.02,0.0,7.3,4.6,112.0,0.0,0.04,0
1057,17.0,93.3,2.1,0.1,0.0,3.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,309.0,9.0,9.0,0.4,0.4,36.0,0.0,0.0,0.04,0.07,0.05,0.0,3.0,0.0,2.0,0.0,0.22,0
1058,746.0,222.7,23.9,15.4,6.1,134.9,5.6,7.6,2.6,3.3,0.0,1.6,0.0,0.0,494.0,593.0,123.0,71.0,3.7,3.0,346.0,0.07,0.03,0.35,0.68,0.27,1.01,5.6,148.6,2496.0,84.4,4.56,3
1059,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
1060,154.0,168.9,14.5,9.0,3.1,6.1,2.0,2.7,1.6,1.1,0.0,0.0,0.0,0.0,152.0,401.0,75.0,23.0,2.5,1.6,226.0,0.1,0.03,0.13,0.53,0.32,0.8,62.8,140.1,567.0,84.4,2.4,1
1061,497.0,182.5,25.5,10.5,3.6,77.9,3.5,4.5,1.6,0.8,0.0,1.9,0.2,0.0,890.0,350.0,81.0,48.0,3.1,2.1,297.0,0.08,0.03,0.2,0.52,0.23,0.8,7.1,134.9,564.0,84.4,2.53,1
1064,34.0,91.3,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,1.0,0.2,0.0,4.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1065,114.0,266.8,1.7,0.8,0.2,29.7,3.4,17.2,4.0,6.8,0.0,0.0,6.5,0.0,7.0,441.0,20.0,21.0,0.3,0.6,44.0,0.0,0.0,0.09,0.06,0.12,0.0,50.5,5.7,1050.0,0.0,1.37,1
1067,561.0,115.7,38.3,44.0,10.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,676.0,34.0,60.0,4.2,1.7,416.0,0.0,0.0,0.16,0.74,0.65,16.27,0.0,58.0,720.0,0.0,1.17,1
